PARSEKYABLE_DES_SOURCE,ID_EXCH_SYMBOL,PRIMARY_EXCHANGE_NAME,CRNCY,ID_BB_GLOBAL,ID_SEDOL1,ID_ISIN,ID_CUSIP,PX_CLOSE,VOLUME_AVG_20D,CURRENT_MARKET_CAP_SHARE_CLASS,BICS_LEVEL_1_SECTOR_CODE,BICS_LEVEL_2_INDUSTRY_GROUP_CODE,BICS_LEVEL_3_INDUSTRY_CODE,BICS_LEVEL_4_SUB_INDUSTRY_CODE,SECURITY_TYP,,,
002575 CS Equity,002575,Shenzhen,CNY,BBG001KMFFR7,B56H8Y9,CNE100001294,,4.210000,9472686.000000,2478.511200,11,1113,111310,11131010,Common Stock,,,
002576 CS Equity,002576,Shenzhen,CNY,BBG001MC9JT4,B3YFN24,CNE1000012G2,,10.220000,4247041.000000,1687.322000,16,1612,161215,16121517,Common Stock,,,
002577 CS Equity,002577,Shenzhen,CNY,BBG001MC9DT7,B42M3G8,CNE1000012J6,,13.740000,2614877.000000,3886.771200,18,1810,181015,18101512,Common Stock,,,
002578 CS Equity,002578,Shenzhen,CNY,BBG001MC95G8,B68CP37,CNE1000012H0,,3.830000,3758857.000000,3784.397324,17,1715,171510,17151010,Common Stock,,,
002579 CS Equity,002579,Shenzhen,CNY,BBG001K82BH2,B527TR3,CNE1000012P3,,9.930000,4286695.000000,3756.503112,18,1810,181016,18101614,Common Stock,,,
002580 CS Equity,002580,Shenzhen,CNY,BBG001NBPT15,B5KSZR0,CNE1000012Q1,,6.570000,24577720.000000,2326.155981,13,1311,131111,13111115,Common Stock,,,
002581 CS Equity,002581,Shenzhen,CNY,BBG001KHZQR2,B659RD5,CNE1000012Y5,,10.130000,4072650.000000,6683.121486,17,1710,171011,17101111,Common Stock,,,
002582 CS Equity,002582,Shenzhen,CNY,BBG001LT99W6,B433M41,CNE1000012Z2,,11.500000,7096824.000000,5930.367840,12,1210,121011,12101114,Common Stock,,,
002583 CS Equity,002583,Shenzhen,CNY,BBG001M6XCR7,B4RMQR5,CNE1000013B1,,9.630000,11117860.000000,17485.500999,18,1810,181010,18101013,Common Stock,,,
002584 CS Equity,002584,Shenzhen,CNY,BBG001LT9B06,B4R2X07,CNE1000013M8,,7.630000,54005620.000000,4465.201300,17,1710,171012,,Common Stock,,,
002585 CS Equity,002585,Shenzhen,CNY,BBG001MKYLH6,B45DN68,CNE1000013N6,,5.510000,7915240.000000,6371.092248,17,1712,171210,17121013,Common Stock,,,
002586 CS Equity,002586,Shenzhen,CNY,BBG001MKYKS6,B4MXH36,CNE1000013P1,,6.200000,7208353.000000,7094.187027,16,1615,161512,16151214,Common Stock,,,
002587 CS Equity,002587,Shenzhen,CNY,BBG001NC7C74,B43G0M4,CNE1000013V9,,6.410000,4103195.000000,3917.887086,18,1811,181111,18111111,Common Stock,,,
002588 CS Equity,002588,Shenzhen,CNY,BBG001NH92C7,B3Q2KZ5,CNE1000013W7,,5.310000,2507307.000000,6143.054040,17,1710,171010,17101012,Common Stock,,,
002589 CS Equity,002589,Shenzhen,CNY,BBG001NC6X88,B641XD4,CNE1000013X5,,13.360000,6125929.000000,20102.931893,15,1511,151112,,Common Stock,,,
002590 CS Equity,002590,Shenzhen,CNY,BBG001Q82847,B67JRK0,CNE1000013Y3,,8.420000,2965952.000000,4038.627117,11,1111,111111,11111117,Common Stock,,,
002591 CS Equity,002591,Shenzhen,CNY,BBG001NC7BZ5,B4TJH59,CNE1000014V7,,7.140000,2100917.000000,2189.244730,17,1710,171012,17101221,Common Stock,,,
002592 CS Equity,002592,Shenzhen,CNY,BBG001MJ6H16,B629PD4,CNE100001930,,13.400000,2103925.000000,3796.637504,11,1111,111111,11111110,Common Stock,,,
002593 CS Equity,002593,Shenzhen,CNY,BBG001QVT1B4,B5LXRH8,CNE1000014Y1,,3.460000,2135986.000000,2425.961700,16,1614,161410,16141012,Common Stock,,,
002594 CS Equity,002594,Shenzhen,CNY,BBG001QVK2K1,B466322,CNE100001526,,44.050000,6506454.000000,79868.942763,11,1111,111110,11111010,Common Stock,,,
002595 CS Equity,002595,Shenzhen,CNY,BBG001QVK5K4,B4L76Q5,CNE1000014X3,,17.100000,1362587.000000,13680.000000,16,1613,161311,16131112,Common Stock,,,
002596 CS Equity,002596,Shenzhen,CNY,BBG001R04MP7,B6671J2,CNE1000015B6,,10.680000,27730780.000000,11473.173760,17,1711,171110,17111013,Common Stock,,,
002597 CS Equity,002597,Shenzhen,CNY,BBG001Q82874,B4QH5P2,CNE1000015C4,,22.280000,5574437.000000,12571.182224,17,1710,171011,17101110,Common Stock,,,
002598 CS Equity,002598,Shenzhen,CNY,BBG001Q82892,B600GS1,CNE1000015D2,,7.340000,1188860.000000,2290.080000,11,1120,112012,11201212,Common Stock,,,
002599 CS Equity,002599,Shenzhen,CNY,BBG001V52437,B6SGJ48,CNE1000015K7,,10.660000,750387.100000,3461.124809,11,1114,111413,,Common Stock,,,
002600 CS Equity,002600,Shenzhen,CNY,BBG001V526K3,B6SGJ82,CNE1000015L5,,4.140000,53012030.000000,28085.391337,16,1611,161114,16111412,Common Stock,,,
002601 CS Equity,002601,Shenzhen,CNY,BBG001V4T7N2,B6SGJ37,CNE1000015M3,,13.670000,10858890.000000,27777.725553,17,1710,171011,17101110,Common Stock,,,
002602 CS Equity,002602,Shenzhen,CNY,BBG001QMQ7P9,B4R3NW2,CNE1000015R2,,32.500000,0.000000,47424.736223,11,1111,111111,11111110,Common Stock,,,
002603 CS Equity,002603,Shenzhen,CNY,BBG001QWZBM1,B5W0FZ2,CNE1000015S0,,14.160000,4892352.000000,17081.301215,15,1510,151013,,Common Stock,,,
002604 CS Equity,002604,Shenzhen,CNY,BBG001WLJX48,B67LLL5,CNE1000015T8,,1.800000,9688398.000000,1079.210524,17,1710,171012,17101218,Common Stock,,,
002605 CS Equity,002605,Shenzhen,CNY,BBG001P48FZ1,B55H7Q5,CNE100001625,,7.060000,3224316.000000,2804.014460,11,1113,111310,11131010,Common Stock,,,
002606 CS Equity,002606,Shenzhen,CNY,BBG0018R7GX0,B4ZN498,CNE100001633,,5.040000,36691620.000000,2053.779840,16,1611,161110,16111012,Common Stock,,,
002607 CS Equity,002607,Shenzhen,CNY,BBG001XW97Y8,B3YR784,CNE100001641,,9.750000,80995580.000000,7998.275610,11,1120,112010,11201012,Common Stock,,,
002608 CS Equity,002608,Shenzhen,CNY,BBG001Y3YKQ3,B65QTL8,CNE100001658,,7.530000,3439020.000000,28448.940171,19,1910,191012,19101210,Common Stock,,,
002609 CS Equity,002609,Shenzhen,CNY,BBG00194T0Y0,B59Z3K1,CNE1000016J7,,8.680000,12500440.000000,5785.640121,18,1814,181410,18141010,Common Stock,,,
002610 CS Equity,002610,Shenzhen,CNY,BBG001WLQBH4,B6VD2L4,CNE1000016H1,,2.100000,0.000000,9429.810980,13,1311,131111,13111110,Common Stock,,,
002611 CS Equity,002611,Shenzhen,CNY,BBG001YN1588,B6RNQM7,CNE1000016L3,,4.880000,12979560.000000,8972.597828,16,1612,161215,16121514,Common Stock,,,
002612 CS Equity,002612,Shenzhen,CNY,BBG001Y2WM92,B6ST7K9,CNE1000016M1,,11.210000,1980569.000000,4484.000000,11,1110,111010,11101010,Common Stock,,,
002613 CS Equity,002613,Shenzhen,CNY,BBG001ZYF0T6,B582KY6,CNE1000016N9,,3.410000,3336900.000000,3195.749700,16,1612,161215,16121517,Common Stock,,,
002614 CS Equity,002614,Shenzhen,CNY,BBG00210GFT1,B521PC2,CNE100001740,,22.430000,3294429.000000,12596.732860,15,1511,151110,,Common Stock,,,
002615 CS Equity,002615,Shenzhen,CNY,BBG00210G9T5,B4WJT83,CNE100001732,,6.300000,1224551.000000,2585.520000,17,1712,171210,17121011,Common Stock,,,
002616 CS Equity,002616,Shenzhen,CNY,BBG0021HRNR7,B71DCQ6,CNE1000016Z3,,5.590000,2349668.000000,4152.006845,11,1112,111211,11121112,Common Stock,,,
002617 CS Equity,002617,Shenzhen,CNY,BBG0021F4XY6,B3N7BH2,CNE1000016Y6,,8.150000,0.000000,8983.232772,17,1715,171510,17151012,Common Stock,,,
002618 CS Equity,002618,Shenzhen,CNY,BBG0021F4L81,B6VQ655,CNE1000016X8,,17.900000,11665390.000000,9807.768000,18,1810,181012,18101213,Common Stock,,,
002619 CS Equity,002619,Shenzhen,CNY,BBG0021Y9LF7,B4XV892,CNE1000017B2,,4.210000,20069320.000000,7767.013133,18,1812,181210,18121016,Common Stock,,,
002620 CS Equity,002620,Shenzhen,CNY,BBG001R0M1G3,B3VD4D9,CNE1000017C0,,7.310000,1739062.000000,2649.875000,16,1615,161513,,Common Stock,,,
002621 CS Equity,002621,Shenzhen,CNY,BBG001Y9B1X9,B414718,CNE1000017D8,,18.190000,2187234.000000,6139.125000,16,1612,161215,16121513,Common Stock,,,
002622 CS Equity,002622,Shenzhen,CNY,BBG001V5BXK4,B56LHT9,CNE1000017F3,,4.250000,47766550.000000,3570.000000,16,1611,161114,,Common Stock,,,
002623 CS Equity,002623,Shenzhen,CNY,BBG0021GB3N4,B4ZZM01,CNE1000018Y2,,17.070000,625774.400000,2731.200000,17,1711,171112,17111212,Common Stock,,,
002624 CS Equity,002624,Shenzhen,CNY,BBG001Y69F49,B72TPR5,CNE1000018W6,,30.260000,5247466.000000,39782.882671,10,1010,101012,10101210,Common Stock,,,
002625 CS Equity,002625,Shenzhen,CNY,BBG0025RL756,B4MWTT3,CNE1000018P0,,10.680000,2959946.000000,23010.998366,11,1111,111111,,Common Stock,,,
002626 CS Equity,002626,Shenzhen,CNY,BBG00259LFY6,B6VPSP6,CNE1000018X4,,17.880000,4930002.000000,11022.696855,15,1510,151012,,Common Stock,,,
002627 CS Equity,002627,Shenzhen,CNY,BBG001RX9QS8,B3RGT60,CNE1000018Q8,,9.880000,1024462.000000,3109.380041,11,1120,112010,11201012,Common Stock,,,
002628 CS Equity,002628,Shenzhen,CNY,BBG0025KM448,B74B836,CNE1000018R6,,6.600000,11769700.000000,4866.947019,16,1615,161512,16151213,Common Stock,,,
002629 CS Equity,002629,Shenzhen,CNY,BBG001WLQBD8,B748VC7,CNE1000018S4,,5.010000,5922075.000000,2063.859480,13,1310,131015,,Common Stock,,,
002630 CS Equity,002630,Shenzhen,CNY,BBG001YDGZH8,B7643J4,CNE100001948,,6.540000,0.000000,7722.432000,16,1611,161111,16111110,Common Stock,,,
002631 CS Equity,002631,Shenzhen,CNY,BBG00240RX80,B5VQ1S6,CNE100001955,,8.550000,11031890.000000,5710.254300,11,1112,111211,11121111,Common Stock,,,
002632 CS Equity,002632,Shenzhen,CNY,BBG0025FLCS6,B79WKS3,CNE100001971,,7.850000,7787231.000000,4917.402840,11,1112,111211,11121110,Common Stock,,,
002633 CS Equity,002633,Shenzhen,CNY,BBG00240RXL5,B6T2Q77,CNE100001989,,8.960000,3218047.000000,1344.000000,16,1613,161310,16131010,Common Stock,,,
002634 CS Equity,002634,Shenzhen,CNY,BBG00286JQN0,B5TVG66,CNE1000019G7,,4.260000,3989763.000000,1963.870969,11,1110,111010,,Common Stock,,,
002635 CS Equity,002635,Shenzhen,CNY,BBG0024NLMG1,B6V9HV7,CNE1000019B8,,20.160000,15968640.000000,14877.108913,18,1810,181016,,Common Stock,,,
002636 CS Equity,002636,Shenzhen,CNY,BBG00221KNT6,B783F26,CNE1000019C6,,10.300000,14371250.000000,7498.400000,18,1810,181016,18101614,Common Stock,,,
002637 CS Equity,002637,Shenzhen,CNY,BBG0027SZCW6,B783F93,CNE1000019D4,,9.650000,7735133.000000,4074.230000,17,1710,171012,17101218,Common Stock,,,
002638 CS Equity,002638,Shenzhen,CNY,BBG0026XDKS7,B783G34,CNE1000019F9,,3.080000,20391790.000000,4677.551568,16,1611,161110,16111012,Common Stock,,,
002639 CS Equity,002639,Shenzhen,CNY,BBG0025QBQR3,B5W9VS4,CNE1000019H5,,5.900000,6478950.000000,3977.029325,16,1612,161215,16121517,Common Stock,,,
002640 CS Equity,002640,Shenzhen,CNY,BBG0023XX8P8,B6X4T25,CNE1000019L7,,15.140000,8438092.000000,23588.745736,11,1110,111010,,Common Stock,,,
002641 CS Equity,002641,Shenzhen,CNY,BBG001YDGZD2,B54L683,CNE1000019M5,,3.590000,1577633.000000,4032.288000,17,1710,171011,17101112,Common Stock,,,
002642 CS Equity,002642,Shenzhen,CNY,BBG0027CH841,B796DY2,CNE1000019S2,,9.590000,13071900.000000,6344.555202,18,1814,181410,18141010,Common Stock,,,
002643 CS Equity,002643,Shenzhen,CNY,BBG0024NLMP1,B67PHG4,CNE1000019T0,,8.100000,5900369.000000,7363.979041,18,1810,181011,18101112,Common Stock,,,
002644 CS Equity,002644,Shenzhen,CNY,BBG0026449S6,B6QCNJ1,CNE1000019W4,,10.410000,1992183.000000,5315.939370,15,1510,151012,,Common Stock,,,
002645 CS Equity,002645,Shenzhen,CNY,BBG0025QBQZ4,B7DX866,CNE1000019V6,,11.960000,1521569.000000,4258.436123,16,1611,161110,16111010,Common Stock,,,
002646 CS Equity,002646,Shenzhen,CNY,BBG0025QBPN9,B7DX877,CNE1000019X2,,14.300000,2521389.000000,6435.000000,12,1210,121012,12101210,Common Stock,,,
002647 CS Equity,002647,Shenzhen,CNY,BBG0026XDLJ5,B72SHV0,CNE1000019Z7,,17.610000,1210014.000000,9860.484406,18,1814,181411,,Common Stock,,,
002648 CS Equity,002648,Shenzhen,CNY,BBG0025FLCN1,B6585B6,CNE100001B07,,10.990000,4341498.000000,11711.062758,17,1710,171011,,Common Stock,,,
002649 CS Equity,002649,Shenzhen,CNY,BBG0027SJTM8,B7FNN70,CNE100001B56,,9.340000,5975250.000000,4909.933392,18,1814,181410,,Common Stock,,,
002650 CS Equity,002650,Shenzhen,CNY,BBG0029CQCH6,B7FNN47,CNE100001B64,,4.860000,0.000000,5598.720000,12,1210,121011,12101111,Common Stock,,,
002651 CS Equity,002651,Shenzhen,CNY,BBG0027FDYG8,B7FRSG6,CNE100001B72,,5.430000,4284085.000000,5443.575000,16,1612,161211,16121110,Common Stock,,,
002652 CS Equity,002652,Shenzhen,CNY,BBG0028XGTS3,B7GFWM3,CNE100001BB9,,6.030000,2821011.000000,3087.745920,11,1112,111211,11121111,Common Stock,,,
002653 CS Equity,002653,Shenzhen,CNY,BBG002B5GWV9,B5V7SQ6,CNE100001BC7,,12.920000,2934825.000000,13957.088400,15,1510,151012,,Common Stock,,,
002654 CS Equity,002654,Shenzhen,CNY,BBG002B5GZV2,B7CLKG5,CNE100001C48,,5.710000,5045492.000000,5153.876708,18,1811,181111,18111111,Common Stock,,,
002655 CS Equity,002655,Shenzhen,CNY,BBG0027TP8T8,B70TVQ8,CNE100001C55,,7.960000,4941693.000000,2865.600000,18,1810,181011,18101110,Common Stock,,,
002656 CS Equity,002656,Shenzhen,CNY,BBG0027TP925,B7KG6G4,CNE100001C63,,9.610000,0.000000,6847.315701,11,1110,111010,11101010,Common Stock,,,
002657 CS Equity,002657,Shenzhen,CNY,BBG002C9LM64,B6S7CR5,CNE100001C71,,15.630000,4582946.000000,5276.323602,18,1812,181210,,Common Stock,,,
002658 CS Equity,002658,Shenzhen,CNY,BBG002CM9450,B7NM711,CNE100001FJ3,,7.900000,1445600.000000,4778.554528,16,1611,161113,16111310,Common Stock,,,
002659 CS Equity,002659,Shenzhen,CNY,BBG002CNSJ09,B71QTB9,CNE100001FK1,,14.500000,2320051.000000,7229.221311,17,1714,171412,17141212,Common Stock,,,
002660 CS Equity,002660,Shenzhen,CNY,BBG002CM9RS4,B4LJ5F3,CNE100001CD3,,7.520000,3225690.000000,2066.349044,18,1810,181016,,Common Stock,,,
002661 CS Equity,002661,Shenzhen,CNY,BBG002CNSHN8,B77CHN9,CNE100001CF8,,13.880000,4717167.000000,4629.764539,12,1210,121011,12101110,Common Stock,,,
002662 CS Equity,002662,Shenzhen,CNY,BBG0028CSWZ1,B715XQ9,CNE100001FL9,,4.230000,25442950.000000,6345.000000,11,1111,111111,11111127,Common Stock,,,
002663 CS Equity,002663,Shenzhen,CNY,BBG002C6MYX3,B6YWZ75,CNE100001CG6,,3.020000,20975520.000000,5423.589165,11,1114,111411,,Common Stock,,,
002664 CS Equity,002664,Shenzhen,CNY,BBG0027SK174,B7C15G0,CNE100001CH4,,24.510000,3118575.000000,9804.490200,16,1612,161215,16121517,Common Stock,,,
002665 CS Equity,002665,Shenzhen,CNY,BBG002GJDJ91,B6TQBB8,CNE100001CN2,,5.800000,0.000000,14724.580275,16,1611,161110,16111011,Common Stock,,,
002666 CS Equity,002666,Shenzhen,CNY,BBG0029TR9Z5,B7RL6S4,CNE100001CP7,,4.210000,5181214.000000,3175.726218,17,1710,171012,17101218,Common Stock,,,
002667 CS Equity,002667,Shenzhen,CNY,BBG00282NLF4,B6Y8DZ7,CNE100001CQ5,,6.650000,1988545.000000,1537.027800,16,1612,161211,16121111,Common Stock,,,
002668 CS Equity,002668,Shenzhen,CNY,BBG0027CH743,B79VCG2,CNE100001D05,,11.790000,0.000000,12781.673736,11,1112,111211,11121112,Common Stock,,,
002669 CS Equity,002669,Shenzhen,CNY,BBG002CM9PP1,B7533B4,CNE100001D13,,21.130000,1111174.000000,5095.061855,17,1710,171012,17101210,Common Stock,,,
002670 CS Equity,002670,Shenzhen,CNY,BBG002CX7C05,B7ZWP71,CNE100001D21,,10.940000,2520967.000000,21282.506879,14,1410,141011,,Common Stock,,,
002671 CS Equity,002671,Shenzhen,CNY,BBG002DLLSZ1,B7GW6X3,CNE100001D70,,5.090000,4847611.000000,2404.729648,17,1711,171110,,Common Stock,,,
002672 CS Equity,002672,Shenzhen,CNY,BBG002C6MZK4,B7H22Q7,CNE100001D88,,15.150000,6431424.000000,10407.483420,16,1618,161812,16181210,Common Stock,,,
002673 CS Equity,002673,Shenzhen,CNY,BBG002644D61,B819M05,CNE100001D96,,7.610000,28794660.000000,26649.000650,14,1413,141310,,Common Stock,,,
002674 CS Equity,002674,Shenzhen,CNY,BBG002CNSHJ3,B81SB05,CNE100001DB5,,7.460000,1896070.000000,2253.532929,11,1110,111011,11101110,Common Stock,,,
002675 CS Equity,002675,Shenzhen,CNY,BBG002CX7KF1,B7N8CH0,CNE100001DP5,,10.080000,5765073.000000,7817.026301,15,1510,151012,,Common Stock,,,
002676 CS Equity,002676,Shenzhen,CNY,BBG002D4Q708,B7WFTS2,CNE100001DQ3,,3.260000,13615760.000000,2347.200000,16,1613,161311,16131111,Common Stock,,,
002677 CS Equity,002677,Shenzhen,CNY,BBG002D4Q6M6,B3M1BQ4,CNE100001DR1,,18.030000,4956841.000000,11648.760449,11,1112,111212,11121210,Common Stock,,,
002678 CS Equity,002678,Shenzhen,CNY,BBG002PC1XL4,B78D4M9,CNE100001DS9,,6.580000,703701.100000,8937.747725,11,1113,111311,,Common Stock,,,
002679 CS Equity,002679,Shenzhen,CNY,BBG002PXP9Q0,B70VGD6,CNE100001DX9,,12.520000,3041325.000000,2951.665120,17,1713,171310,17131013,Common Stock,,,
002680 CS Equity,002680,Shenzhen,CNY,BBG002Q7NVK5,B7ZZ967,CNE100001DY7,,11.750000,6742466.000000,11440.861941,15,1510,151011,15101113,Common Stock,,,
002681 CS Equity,002681,Shenzhen,CNY,BBG002QM6RF6,B8F1CQ3,CNE100001DZ4,,5.640000,9894329.000000,11729.296517,11,1112,111211,11121112,Common Stock,,,
002682 CS Equity,002682,Shenzhen,CNY,BBG002H58417,B7V0319,CNE100001F29,,5.340000,2008722.000000,3003.048292,17,1711,171110,17111011,Common Stock,,,
002683 CS Equity,002683,Shenzhen,CNY,BBG002QQ5W30,B8DDJ15,CNE100001F37,,8.900000,3867445.000000,6243.243049,16,1615,161513,,Common Stock,,,
002684 CS Equity,002684,Shenzhen,CNY,BBG002R34Y00,B7BXYH1,CNE100001F45,,8.020000,42395710.000000,4550.342600,11,1111,111111,11111125,Common Stock,,,
002685 CS Equity,002685,Shenzhen,CNY,BBG002GY36G9,B7Z12J9,CNE100001F52,,8.370000,3215327.000000,8434.370665,16,1612,161211,,Common Stock,,,
002686 CS Equity,002686,Shenzhen,CNY,BBG002QM6RC9,B7VVXX4,CNE100001H68,,8.200000,7558213.000000,3633.272572,11,1111,111111,11111121,Common Stock,,,
002687 CS Equity,002687,Shenzhen,CNY,BBG002Q7NW05,B7W6PT8,CNE100001HJ9,,5.490000,3902191.000000,1948.137480,11,1110,111010,11101010,Common Stock,,,
002688 CS Equity,002688,Shenzhen,CNY,BBG0028V3ML3,B8062N0,CNE100001HK7,,5.190000,1966799.000000,3297.153309,15,1510,151012,,Common Stock,,,
002689 CS Equity,002689,Shenzhen,CNY,BBG002PXTTR1,B8N36N6,CNE100001JR8,,3.610000,2182551.000000,3766.351717,16,1611,161110,16111010,Common Stock,,,
002690 CS Equity,002690,Shenzhen,CNY,BBG002NG4ZG5,B8DGGB3,CNE100001JZ1,,23.350000,7082432.000000,15784.600000,16,1611,161113,16111312,Common Stock,,,
002691 CS Equity,002691,Shenzhen,CNY,BBG002PC1MR2,B7TKL62,CNE100001K06,,10.560000,13811130.000000,3590.400000,16,1612,161211,16121111,Common Stock,,,
002692 CS Equity,002692,Shenzhen,CNY,BBG002N45M98,B79J288,CNE100001K55,,4.060000,13962800.000000,2915.672760,16,1611,161114,16111413,Common Stock,,,
002693 CS Equity,002693,Shenzhen,CNY,BBG002R34Y37,B8FX612,CNE100001K63,,6.070000,8207816.000000,2458.350000,15,1510,151012,,Common Stock,,,
002694 CS Equity,002694,Shenzhen,CNY,BBG002Q7NW41,B89TBB1,CNE100001K71,,5.820000,27110790.000000,3475.685376,16,1613,161311,16131111,Common Stock,,,
002695 CS Equity,002695,Shenzhen,CNY,BBG002VJ1G11,B8BM6M4,CNE100001NZ3,,13.040000,4544361.000000,6701.035989,12,1210,121010,12101011,Common Stock,,,
002696 CS Equity,002696,Shenzhen,CNY,BBG002GJDLS5,B8HVYR6,CNE100001W77,,11.080000,2773706.000000,4380.042456,12,1210,121011,12101114,Common Stock,,,
002697 CS Equity,002697,Shenzhen,CNY,BBG002YDR9K8,B83BG41,CNE100001P27,,5.080000,6890142.000000,6908.800000,12,1212,121210,12121010,Common Stock,,,
002698 CS Equity,002698,Shenzhen,CNY,BBG002QJ23N1,B8HW6S4,CNE100001NY6,,9.250000,1850993.000000,6305.725000,16,1612,161215,16121517,Common Stock,,,
002699 CS Equity,002699,Shenzhen,CNY,BBG002GYQPX3,B7T1NZ8,CNE100001W85,,18.360000,7162408.000000,16699.755231,11,1110,111010,11101017,Common Stock,,,
002700 CS Equity,002700,Shenzhen,CNY,BBG002WTLX00,B7954Y6,CNE100001NX8,,6.930000,1046694.000000,2927.418278,19,1910,191012,19101211,Common Stock,,,
002701 CS Equity,002701,Shenzhen,CNY,BBG002Q6KS09,B767T51,CNE100001M61,,5.450000,8907882.000000,12835.979520,17,1712,171210,17121011,Common Stock,,,
002702 CS Equity,002702,Shenzhen,CNY,BBG002VJ1PH4,B8BFFM6,CNE100001M46,,5.240000,15185500.000000,2519.182400,12,1210,121011,12101114,Common Stock,,,
002703 CS Equity,002703,Shenzhen,CNY,BBG002VYVKG0,B83V1G8,CNE100001MJ9,,5.090000,6623349.000000,2915.855552,11,1111,111111,11111123,Common Stock,,,
002705 CS Equity,002705,Shenzhen,CNY,BBG002ZJ3M85,BHQK3Q9,CNE100001R82,,9.830000,1396273.000000,7996.093259,11,1112,111211,11121112,Common Stock,,,
002706 CS Equity,002706,Shenzhen,CNY,BBG002VYVJT9,BHWQM19,CNE100001R74,,6.800000,1880774.000000,5344.958916,16,1611,161111,16111111,Common Stock,,,
002707 CS Equity,002707,Shenzhen,CNY,BBG002Z4C7V5,BHWQM31,CNE100001RH2,,9.920000,5411556.000000,8428.466774,11,1118,111811,11181112,Common Stock,,,
002708 CS Equity,002708,Shenzhen,CNY,BBG002VJ1HG3,BHY32V8,CNE100001R66,,5.080000,2435533.000000,2381.814266,11,1111,111111,,Common Stock,,,
002709 CS Equity,002709,Shenzhen,CNY,BBG002VJ2F30,BHY32T6,CNE100001RG4,,36.800000,4023355.000000,12499.765509,17,1710,171012,17101214,Common Stock,,,
002711 CS Equity,002711,Shenzhen,CNY,BBG002Q7P165,BHZ3GJ3,CNE100001RZ4,,5.220000,34700440.000000,5512.687488,17,1714,171413,,Common Stock,,,
002712 CS Equity,002712,Shenzhen,CNY,BBG005SX0905,BHZ3GK4,CNE100001RF6,,18.100000,387535.500000,6188.097088,10,1010,101010,10101010,Common Stock,,,
002713 CS Equity,002713,Shenzhen,CNY,BBG002SB3KD8,BHZFZY7,CNE100001W93,,20.760000,831229.300000,5454.865443,11,1112,111212,11121211,Common Stock,,,
002714 CS Equity,002714,Shenzhen,CNY,BBG002VYVP88,BJ0JR20,CNE100001RQ3,,27.270000,6485183.000000,56864.337234,12,1210,121010,12101011,Common Stock,,,
002715 CS Equity,002715,Shenzhen,CNY,BBG002SB3JF9,BHZY782,CNE100001WC3,,15.170000,1069479.000000,1395.640000,11,1111,111111,,Common Stock,,,
002716 CS Equity,002716,Shenzhen,CNY,BBG002SB3JV1,BHZY919,CNE100001RP5,,9.850000,0.000000,9460.710191,17,1715,171511,17151112,Common Stock,,,
002717 CS Equity,002717,Shenzhen,CNY,BBG001VW5SF9,BHZY7C6,CNE100001WD1,,10.960000,8046549.000000,10997.850996,11,1114,111411,11141112,Common Stock,,,
002718 CS Equity,002718,Shenzhen,CNY,BBG002SB3JB3,BJ0H1W2,CNE100001RN0,,31.750000,437518.500000,2782.312381,11,1112,111211,,Common Stock,,,
002719 CS Equity,002719,Shenzhen,CNY,BBG002WTLT54,BJ0JQY5,CNE100001RM2,,15.340000,0.000000,2671.299270,12,1210,121011,,Common Stock,,,
002721 CS Equity,002721,Shenzhen,CNY,BBG002XZ2PC0,BJ0H6D8,CNE100001RY7,,8.280000,16687600.000000,6911.466315,11,1110,111010,11101016,Common Stock,,,
002722 CS Equity,002722,Shenzhen,CNY,BBG002VYVLG8,BJ0JN77,CNE100001WF6,,16.910000,1926366.000000,2967.139225,16,1612,161215,16121516,Common Stock,,,
002723 CS Equity,002723,Shenzhen,CNY,BBG002SB3K02,BJ0JR19,CNE100001S73,,16.200000,0.000000,3024.540000,16,1611,161110,16111012,Common Stock,,,
002724 CS Equity,002724,Shenzhen,CNY,BBG0033735J9,BRKB9P9,CNE100001WG4,,6.120000,2008499.000000,4406.400000,16,1611,161110,16111012,Common Stock,,,
002725 CS Equity,002725,Shenzhen,CNY,BBG002VJ1RZ0,BJ0H5Z3,CNE100001S65,,11.170000,19058390.000000,2859.520000,11,1111,111111,11111127,Common Stock,,,
002726 CS Equity,002726,Shenzhen,CNY,BBG0033733D0,BN8PW34,CNE100001WH2,,7.630000,3389496.000000,5768.981960,12,1210,121010,12101011,Common Stock,,,
002727 CS Equity,002727,Shenzhen,CNY,BBG002SB3K39,BN8PW56,CNE100001WJ8,,33.830000,4141344.000000,19207.652706,12,1212,121210,12121013,Common Stock,,,
002728 CS Equity,002728,Shenzhen,CNY,BBG003373732,BP829Q1,CNE100001WK6,,16.100000,769681.000000,3220.010481,15,1510,151012,,Common Stock,,,
002729 CS Equity,002729,Shenzhen,CNY,BBG006FTHM18,BQ4FYY4,CNE100001WL4,,26.800000,2047391.000000,1787.024000,16,1611,161114,,Common Stock,,,
002730 CS Equity,002730,Shenzhen,CNY,BBG006MC6JS7,BQV6G44,CNE100001WM2,,8.020000,953128.900000,2587.845480,18,1810,181016,18101614,Common Stock,,,
002731 CS Equity,002731,Shenzhen,CNY,BBG006KJM6M0,BRKB8T6,CNE100001WN0,,15.900000,775920.100000,2395.812000,11,1110,111010,11101016,Common Stock,,,
