PARSEKYABLE_DES_SOURCE,ID_EXCH_SYMBOL,PRIMARY_EXCHANGE_NAME,CRNCY,ID_BB_GLOBAL,ID_SEDOL1,ID_ISIN,ID_CUSIP,PX_CLOSE,VOLUME_AVG_20D,CURRENT_MARKET_CAP_SHARE_CLASS,BICS_LEVEL_1_SECTOR_CODE,BICS_LEVEL_2_INDUSTRY_GROUP_CODE,BICS_LEVEL_3_INDUSTRY_CODE,BICS_LEVEL_4_SUB_INDUSTRY_CODE,SECURITY_TYP,,,
603181 CG Equity,603181,Shanghai,CNY,BBG00D0M0M21,BDVJNF2,CNE100002W35,,20.000000,2387765.000000,4000.000000,17,1710,171012,17101224,Common Stock,,,
603183 CG Equity,603183,Shanghai,CNY,BBG00D0M0Q86,BF2PMH8,CNE100002VZ4,,24.880000,1679669.000000,3112.587520,16,1615,161511,16151110,Common Stock,,,
603186 CG Equity,603186,Shanghai,CNY,BBG006R148M8,BDTKD57,,,16.970000,2580025.000000,2217.469900,17,1710,171011,17101112,Common Stock,,,
603188 CG Equity,603188,Shanghai,CNY,BBG006F6TGV5,BQ4FGY8,CNE100001W44,,11.550000,6445452.000000,6652.800000,17,1710,171011,,Common Stock,,,
603189 CG Equity,603189,Shanghai,CNY,BBG006G5BZ25,BD87Z86,CNE1000030M2,,14.830000,4558171.000000,3274.464000,18,1814,181410,,Common Stock,,,
603196 CG Equity,603196,Shanghai,CNY,BBG00BGK12P0,BYWJGG0,CNE100002X42,,10.510000,927493.400000,2522.400000,11,1110,111010,11101010,Common Stock,,,
603197 CG Equity,603197,Shanghai,CNY,BBG009CK74V2,BF2YM08,CNE100002X83,,27.750000,2386882.000000,4634.931457,11,1111,111111,,Common Stock,,,
603198 CG Equity,603198,Shanghai,CNY,BBG006KJMH55,BXNSP51,CNE1000022H9,,19.000000,6758999.000000,15200.000000,12,1210,121012,12101210,Common Stock,,,
603199 CG Equity,603199,Shanghai,CNY,BBG006D09F35,BW9LDW0,CNE100001VZ6,,24.260000,1142986.000000,2685.096800,11,1118,111811,11181112,Common Stock,,,
603200 CG Equity,603200,Shanghai,CNY,BBG009H2VYS8,BYQK9H1,CNE100002X34,,36.520000,1014667.000000,2740.625140,16,1618,161811,16181112,Common Stock,,,
603203 CG Equity,603203,Shanghai,CNY,BBG006R0D868,BYV6HS1,CNE1000030B5,,23.350000,334356.800000,3696.662255,16,1612,161217,16121718,Common Stock,,,
603208 CG Equity,603208,Shanghai,CNY,BBG007WGNHT9,BD3HQ66,CNE100002YX3,,26.570000,290696.700000,2147.282741,11,1112,111211,,Common Stock,,,
603214 CG Equity,603214,Shanghai,CNY,BBG00D6ZQG03,BFD2513,CNE100002ZL5,,55.450000,4288769.000000,5545.000000,11,1120,112017,,Common Stock,,,
603218 CG Equity,603218,Shanghai,CNY,BBG007JVRXF7,BDGMHY3,,,18.590000,1446220.000000,7454.590000,17,1714,171411,,Common Stock,,,
603222 CG Equity,603222,Shanghai,CNY,BBG006JS3KZ8,BVV6QL6,CNE100002193,,9.510000,3094471.000000,3043.200000,15,1510,151013,,Common Stock,,,
603223 CG Equity,603223,Shanghai,CNY,BBG006Q973N9,BZ0HN17,CNE100002276,,12.270000,1323171.000000,2473.632000,16,1617,161716,,Common Stock,,,
603225 CG Equity,603225,Shanghai,CNY,BBG009K5JBP4,BF164Y3,CNE100002RH0,,21.990000,3918675.000000,18533.172000,11,1110,111011,11101111,Common Stock,,,
603226 CG Equity,603226,Shanghai,CNY,BBG00BQW0DG0,BF0P311,CNE100002QV3,,18.630000,642112.400000,2170.216152,11,1112,111212,11121210,Common Stock,,,
603227 CG Equity,603227,Shanghai,CNY,BBG006DG4KK5,BX3G6M9,CNE100002243,,3.980000,2891856.000000,2621.626000,17,1710,171012,17101215,Common Stock,,,
603228 CG Equity,603228,Shanghai,CNY,BBG007KNCHC7,BZ0X672,CNE100002FZ7,,55.350000,1381041.000000,22582.800000,18,1810,181016,18101614,Common Stock,,,
603229 CG Equity,603229,Shanghai,CNY,BBG00GBHXMB7,BYQH5W9,CNE100002XK2,,15.720000,4799902.000000,2515.200000,15,1510,151012,,Common Stock,,,
603232 CG Equity,603232,Shanghai,CNY,BBG009CK9C60,BYV83P6,CNE100002XS5,,27.780000,773793.100000,2372.412000,18,1812,181210,,Common Stock,,,
603233 CG Equity,603233,Shanghai,CNY,BBG00GBVZR14,BYVZ6K3,CNE100002RG2,,60.370000,924723.700000,24148.603700,12,1212,121210,12121013,Common Stock,,,
603238 CG Equity,603238,Shanghai,CNY,BBG008884XG2,BD7F934,CNE100002YP9,,19.790000,1284618.000000,2374.800000,11,1110,111011,11101112,Common Stock,,,
603239 CG Equity,603239,Shanghai,CNY,BBG006R148G5,BD6F7F3,CNE100002G43,,12.280000,857072.900000,3324.441600,16,1613,161311,,Common Stock,,,
603258 CG Equity,603258,Shanghai,CNY,BBG006M8CN73,BYXYV69,CNE100002GB6,,20.030000,947943.800000,4870.134260,18,1812,181210,18121016,Common Stock,,,
603259 CG Equity,603259,Shanghai,CNY,BBG00H5L2QD6,BFXNP16,CNE1000031K4,,88.990000,12128770.000000,92726.294628,15,1510,151012,,Common Stock,,,
603260 CG Equity,603260,Shanghai,CNY,BBG00BVH4R81,BYVLSN8,CNE100002V10,,73.610000,4623176.000000,49318.700000,17,1710,171012,,Common Stock,,,
603266 CG Equity,603266,Shanghai,CNY,BBG006KJMG11,BYNWH09,CNE100002ZF7,,15.290000,952681.300000,2140.600000,16,1612,161217,16121711,Common Stock,,,
603268 CG Equity,603268,Shanghai,CNY,BBG006M679S1,BW9LDP3,CNE100001W02,,14.660000,1443237.000000,1834.517216,11,1112,111212,11121211,Common Stock,,,
603269 CG Equity,603269,Shanghai,CNY,BBG00GD9SYX9,BD375N6,CNE100002X91,,19.150000,1185764.000000,1751.650500,16,1612,161215,,Common Stock,,,
603277 CG Equity,603277,Shanghai,CNY,BBG00D6WTQ50,BYWQ3K4,CNE100002VV3,,12.730000,2025023.000000,5102.184000,11,1112,111211,11121112,Common Stock,,,
603278 CG Equity,603278,Shanghai,CNY,BBG00FLQ8881,BF9Y9P5,CNE100002TR5,,19.040000,4320501.000000,3960.320000,17,1714,171412,17141211,Common Stock,,,
603283 CG Equity,603283,Shanghai,CNY,BBG00D5SLCN9,BFDB6W8,CNE100002T55,,27.120000,4088690.000000,4414.156968,16,1612,161213,,Common Stock,,,
603286 CG Equity,603286,Shanghai,CNY,BBG00BS2N656,BDR7SK0,CNE100002QW1,,20.260000,2447572.000000,1784.419760,11,1111,111111,11111111,Common Stock,,,
603288 CG Equity,603288,Shanghai,CNY,BBG002RVF4B0,BJ3KJC4,CNE100001SL2,,71.320000,3916656.000000,192650.061844,12,1210,121011,12101111,Common Stock,,,
603289 CG Equity,603289,Shanghai,CNY,BBG00BNGF5N1,BYVLSP0,CNE100002V02,,12.110000,4084109.000000,3211.572000,16,1612,161215,16121513,Common Stock,,,
603298 CG Equity,603298,Shanghai,CNY,BBG0079Z6T98,BYTMYK2,CNE100002FY0,,12.940000,1766574.000000,8007.973089,16,1612,161216,16121611,Common Stock,,,
603299 CG Equity,603299,Shanghai,CNY,BBG009CD8G22,BYXF9D5,CNE100002557,,7.680000,2605212.000000,4296.499200,12,1210,121011,12101113,Common Stock,,,
603300 CG Equity,603300,Shanghai,CNY,BBG006NC80H7,BXN6287,CNE100001ZX2,,5.460000,4979279.000000,2649.718060,16,1616,161610,16161012,Common Stock,,,
603301 CG Equity,603301,Shanghai,CNY,BBG00GTT0QJ1,BG1SV56,,,45.780000,4160292.000000,4578.000000,15,1512,151210,,Common Stock,,,
603303 CG Equity,603303,Shanghai,CNY,BBG007RBV540,BD096V0,CNE100002Y33,,10.660000,1523020.000000,4349.280000,16,1611,161110,16111012,Common Stock,,,
603305 CG Equity,603305,Shanghai,CNY,BBG00CMP7D52,BZ6TLT1,CNE100002RQ1,,28.400000,2339624.000000,11377.040000,11,1111,111111,11111127,Common Stock,,,
603306 CG Equity,603306,Shanghai,CNY,BBG006L3HDZ1,BQ4FGZ9,CNE100001T07,,17.030000,796508.200000,5228.545593,11,1110,111011,11101112,Common Stock,,,
603308 CG Equity,603308,Shanghai,CNY,BBG002WNJWH0,BHY32S5,CNE100001SN8,,12.730000,2874388.000000,5521.692761,16,1613,161310,,Common Stock,,,
603309 CG Equity,603309,Shanghai,CNY,BBG006D09H13,BVV6QM7,CNE1000021C2,,12.160000,1678826.000000,2432.000000,15,1512,151210,15121011,Common Stock,,,
603311 CG Equity,603311,Shanghai,CNY,BBG006L3NHN8,BX7R1B2,CNE100002235,,11.510000,718136.200000,2417.100000,16,1611,161110,16111011,Common Stock,,,
603313 CG Equity,603313,Shanghai,CNY,BBG006MM9Q42,BD87Z20,CNE1000030G4,,18.530000,759915.400000,4447.200000,11,1112,111212,11121210,Common Stock,,,
603315 CG Equity,603315,Shanghai,CNY,BBG006JK2N44,BWTS202,CNE100002201,,,0.000000,,17,1714,171412,,Common Stock,,,
603316 CG Equity,603316,Shanghai,CNY,BBG009K9LNK2,BYWJGH1,CNE100002WW9,,9.880000,807872.100000,2008.406400,11,1114,111411,11141112,Common Stock,,,
603318 CG Equity,603318,Shanghai,CNY,BBG006F4CSP9,BWTS235,CNE1000025L4,,12.030000,1317095.000000,4851.726392,13,1310,131015,,Common Stock,,,
603319 CG Equity,603319,Shanghai,CNY,BBG006M8CN28,BYQ74Y4,CNE100003027,,25.640000,496947.400000,2074.788800,11,1111,111111,,Common Stock,,,
603320 CG Equity,603320,Shanghai,CNY,BBG006F4CT31,BYPYMZ3,CNE100002XP1,,21.480000,1539513.000000,2148.000000,16,1612,161215,16121517,Common Stock,,,
603321 CG Equity,603321,Shanghai,CNY,BBG00D0M0564,BDDXY71,CNE100002VR1,,9.170000,2715982.000000,2815.190000,16,1611,161110,16111010,Common Stock,,,
603322 CG Equity,603322,Shanghai,CNY,BBG006R63WZ1,BZ3CJX3,,,27.260000,1382574.000000,3053.120000,10,1011,101110,10111011,Common Stock,,,
603323 CG Equity,603323,Shanghai,CNY,BBG006R654P2,BYV6HV4,CNE100003035,,6.450000,11833990.000000,9340.143903,14,1411,141111,14111110,Common Stock,,,
603326 CG Equity,603326,Shanghai,CNY,BBG00BVHJX28,BF14YD6,CNE100002WX7,,11.510000,949394.400000,2601.123491,11,1112,111212,11121210,Common Stock,,,
603328 CG Equity,603328,Shanghai,CNY,BBG002W7M6Z8,BN8PXF3,CNE100001TC9,,11.580000,3869659.000000,11554.274775,18,1810,181016,18101614,Common Stock,,,
603329 CG Equity,603329,Shanghai,CNY,BBG00BS2MQD4,BF1BZ56,CNE100002T30,,28.080000,3854056.000000,3706.560000,14,1410,141010,14101013,Common Stock,,,
603330 CG Equity,603330,Shanghai,CNY,BBG008CRG1Y2,BYYKSL0,CNE100002YW5,,22.530000,575807.900000,1757.340000,17,1710,171012,,Common Stock,,,
603331 CG Equity,603331,Shanghai,CNY,BBG009K5HS06,BF0X6P0,CNE100002WQ1,,16.920000,1132408.000000,2153.125836,16,1612,161214,16121410,Common Stock,,,
603333 CG Equity,603333,Shanghai,CNY,BBG002CX7HB2,B81RLB3,CNE100001FQ8,,5.990000,1450747.000000,3114.829950,16,1611,161114,16111413,Common Stock,,,
603335 CG Equity,603335,Shanghai,CNY,BBG009KB4JZ9,BDFZHS7,CNE100002WV1,,7.780000,10488220.000000,2562.280760,11,1111,111111,,Common Stock,,,
603336 CG Equity,603336,Shanghai,CNY,BBG0071F1597,BZHJNG1,CNE100003050,,29.810000,16089870.000000,5167.712550,12,1211,121111,12111114,Common Stock,,,
603337 CG Equity,603337,Shanghai,CNY,BBG008884X63,BD2Z519,CNE100002Z81,,40.810000,471113.900000,12482.619996,16,1612,161215,16121516,Common Stock,,,
603338 CG Equity,603338,Shanghai,CNY,BBG006JP88R5,BW9RTW0,CNE1000023M7,,52.820000,917490.900000,13083.340750,16,1612,161211,16121110,Common Stock,,,
603339 CG Equity,603339,Shanghai,CNY,BBG006KJMD63,BYZ79V7,CNE100002BB7,,19.070000,1682441.000000,4020.361237,16,1611,161110,16111011,Common Stock,,,
603345 CG Equity,603345,Shanghai,CNY,BBG006PT8P65,BZ07975,CNE100002YQ7,,40.340000,2207080.000000,8715.053600,12,1210,121011,12101114,Common Stock,,,
603348 CG Equity,603348,Shanghai,CNY,BBG00CTV1H22,BYW0XT5,CNE1000031J6,,38.500000,13744790.000000,8470.000000,11,1111,111111,,Common Stock,,,
603355 CG Equity,603355,Shanghai,CNY,BBG006DB6180,BX3G6N0,CNE1000022K3,,30.400000,593568.000000,12190.400000,11,1112,111211,11121112,Common Stock,,,
603356 CG Equity,603356,Shanghai,CNY,BBG00FGQ3H55,BFCCR18,CNE100002SS5,,21.320000,2710273.000000,2842.808800,16,1611,161110,16111010,Common Stock,,,
603357 CG Equity,603357,Shanghai,CNY,BBG00BGJZCS1,BF0PQN4,CNE100002WL2,,19.900000,3160148.000000,6460.999784,16,1615,161511,,Common Stock,,,
603358 CG Equity,603358,Shanghai,CNY,BBG007RBV5B2,BDRJRR6,CNE100002GW2,,20.400000,824117.300000,4569.600000,11,1111,111111,,Common Stock,,,
603359 CG Equity,603359,Shanghai,CNY,BBG00BS2M1Y6,BZ0W6C4,CNE100002W19,,23.270000,1881934.000000,7414.752800,11,1114,111411,11141112,Common Stock,,,
603360 CG Equity,603360,Shanghai,CNY,BBG007TCBRW9,BDGRXF1,CNE100002Z24,,13.570000,614944.300000,2533.193320,17,1710,171010,17101010,Common Stock,,,
603363 CG Equity,603363,Shanghai,CNY,BBG00D0M0065,BD96054,CNE100002VK6,,15.210000,6606919.000000,6480.448650,12,1210,121010,,Common Stock,,,
603365 CG Equity,603365,Shanghai,CNY,BBG00CTV0V04,BF02SX9,CNE100002TJ2,,23.250000,4210278.000000,6200.077500,11,1110,111011,11101112,Common Stock,,,
603366 CG Equity,603366,Shanghai,CNY,BBG002N7TVS4,B87B197,CNE100001LZ7,,4.710000,3192431.000000,3768.000000,16,1611,161110,16111011,Common Stock,,,
603367 CG Equity,603367,Shanghai,CNY,BBG006JK2L93,BF2LJR5,CNE100002VG4,,23.440000,8307452.000000,10626.594320,15,1510,151012,,Common Stock,,,
603368 CG Equity,603368,Shanghai,CNY,BBG006F4CR26,BSNHK92,CNE100001VR3,,36.600000,2383631.000000,9482.087941,15,1511,151112,15111210,Common Stock,,,
603369 CG Equity,603369,Shanghai,CNY,BBG006F0Q1X2,BNB2PN3,CNE100001TH8,,20.600000,12793760.000000,25842.700000,12,1210,121012,12101210,Common Stock,,,
603377 CG Equity,603377,Shanghai,CNY,BBG006KFM6S2,BYNDV00,CNE1000025G4,,14.590000,7155612.000000,8578.920000,11,1115,111511,11151115,Common Stock,,,
603378 CG Equity,603378,Shanghai,CNY,BBG008CRHJG2,BF2LJS6,CNE100002VH2,,15.050000,1787206.000000,2931.740000,16,1611,161110,16111011,Common Stock,,,
603380 CG Equity,603380,Shanghai,CNY,BBG00CMP9Q51,BDFZHR6,CNE100002QT7,,17.860000,1836142.000000,2857.600000,18,1810,181016,,Common Stock,,,
603383 CG Equity,603383,Shanghai,CNY,BBG006F6T8D3,BF2YM19,CNE100002X75,,34.250000,3651011.000000,4117.322650,18,1812,181210,,Common Stock,,,
603385 CG Equity,603385,Shanghai,CNY,BBG00FRS7MR0,BYW1FG9,CNE100002FP8,,10.780000,2145702.000000,3982.093666,11,1112,111211,11121111,Common Stock,,,
603386 CG Equity,603386,Shanghai,CNY,BBG00D0M2FG9,BDRTJF8,CNE100002VT7,,23.490000,0.000000,4740.282000,18,1810,181016,18101614,Common Stock,,,
603387 CG Equity,603387,Shanghai,CNY,BBG00BGK14Y6,BD5H222,CNE100002RR9,,51.320000,3237884.000000,9547.821445,15,1510,151011,,Common Stock,,,
603388 CG Equity,603388,Shanghai,CNY,BBG0079Z6TV3,BD4D3J5,CNE100002Y66,,13.230000,733730.800000,2723.316120,11,1114,111411,11141112,Common Stock,,,
603389 CG Equity,603389,Shanghai,CNY,BBG006D0BTS5,BYN0LF6,CNE100002ZT8,,11.400000,710714.800000,2496.144000,11,1112,111212,11121210,Common Stock,,,
603393 CG Equity,603393,Shanghai,CNY,BBG008G75VJ5,BYT4D56,,,34.460000,2017128.000000,5513.600000,19,1910,191012,19101211,Common Stock,,,
603396 CG Equity,603396,Shanghai,CNY,BBG008NS8ZD5,BYWXNB6,CNE100002V85,,33.940000,951235.300000,2564.393278,16,1612,161215,,Common Stock,,,
603398 CG Equity,603398,Shanghai,CNY,BBG006Q973G7,BYW6V00,CNE1000023W6,,18.360000,9827347.000000,3901.132800,11,1113,111310,,Common Stock,,,
603399 CG Equity,603399,Shanghai,CNY,BBG002Q7NXV9,B8Q6483,CNE100001L39,,13.800000,4612629.000000,7545.158956,17,1715,171510,17151014,Common Stock,,,
603416 CG Equity,603416,Shanghai,CNY,BBG006R1BHM0,BYWRMD3,CNE100002ZQ4,,25.850000,598653.700000,3633.476000,16,1611,161112,16111210,Common Stock,,,
603421 CG Equity,603421,Shanghai,CNY,BBG006G0S8J0,BD3NFD4,CNE100002RS7,,20.330000,3900870.000000,9006.098515,13,1311,131111,13111116,Common Stock,,,
603429 CG Equity,603429,Shanghai,CNY,BBG00D5T3JL4,BD44JZ6,CNE100002Z57,,30.610000,1695207.000000,5828.144000,17,1712,171210,17121012,Common Stock,,,
603444 CG Equity,603444,Shanghai,CNY,BBG006M8CMV8,BYPDLN1,CNE100002GK7,,126.980000,618303.400000,9127.604931,18,1812,181210,18121016,Common Stock,,,
603456 CG Equity,603456,Shanghai,CNY,BBG006G5C9P7,BQYZ0S0,CNE100001W36,,7.240000,6349236.000000,5836.331758,15,1510,151012,,Common Stock,,,
603458 CG Equity,603458,Shanghai,CNY,BBG00BVH73L6,BD36WX2,CNE100002WD9,,46.570000,1352847.000000,5781.733818,16,1615,161511,16151110,Common Stock,,,
603466 CG Equity,603466,Shanghai,CNY,BBG00D8K0YY6,BDRVD41,CNE100002V69,,27.600000,3908371.000000,8057.847600,18,1812,181211,18121110,Common Stock,,,
603477 CG Equity,603477,Shanghai,CNY,BBG00GK20WX0,BD1KJG8,CNE100002T63,,14.630000,17386550.000000,3511.200000,11,1110,111010,11101012,Common Stock,,,
603486 CG Equity,603486,Shanghai,CNY,BBG00FZFHJR5,BFD1BQ7,CNE1000031N8,,62.530000,12145430.000000,25018.253000,11,1112,111211,11121112,Common Stock,,,
603488 CG Equity,603488,Shanghai,CNY,BBG009K5HZ00,BZ3CYN8,CNE100002XC9,,9.620000,3150198.000000,2010.012420,16,1611,161110,16111010,Common Stock,,,
603496 CG Equity,603496,Shanghai,CNY,BBG009J38B73,BDZBKD1,CNE100002X26,,24.550000,1817796.000000,3487.573000,18,1812,181211,18121110,Common Stock,,,
603499 CG Equity,603499,Shanghai,CNY,BBG00D1PXN61,BYZH8Q5,CNE100002VB5,,27.590000,5282805.000000,2795.429836,17,1712,171210,17121012,Common Stock,,,
603500 CG Equity,603500,Shanghai,CNY,BBG00CZB26K2,BF2PMJ0,CNE100002W01,,14.480000,4092471.000000,2554.272000,16,1614,161411,,Common Stock,,,
603501 CG Equity,603501,Shanghai,CNY,BBG009H2W0C8,BZ07VX5,CNE100002XM8,,,0.000000,,18,1811,181110,,Common Stock,,,
603505 CG Equity,603505,Shanghai,CNY,BBG006R0D5J0,BZ07VY6,CNE100002XN6,,16.050000,4043891.000000,3852.000000,17,1715,171512,17151216,Common Stock,,,
603506 CG Equity,603506,Shanghai,CNY,BBG00D8K0Y76,BFXX3P6,CNE100002SM8,,31.440000,2209982.000000,3243.809550,14,1415,141512,14151211,Common Stock,,,
603507 CG Equity,603507,Shanghai,CNY,BBG00D70FJM1,BF4QKN1,CNE100002TW5,,24.230000,1233394.000000,3103.412322,16,1611,161111,,Common Stock,,,
603508 CG Equity,603508,Shanghai,CNY,BBG006KFNG36,BYXF9F7,CNE100002540,,40.680000,2522173.000000,6508.800000,16,1611,161112,16111210,Common Stock,,,
603515 CG Equity,603515,Shanghai,CNY,BBG006G0SC10,BYP2064,CNE100002FW4,,46.800000,1771209.000000,27220.681987,16,1611,161110,16111012,Common Stock,,,
603516 CG Equity,603516,Shanghai,CNY,BBG00GTSZP89,BDD8948,CNE100002SP1,,35.970000,3789017.000000,4710.824719,18,1812,181210,,Common Stock,,,
603517 CG Equity,603517,Shanghai,CNY,BBG0077PKKJ4,BDZ71S1,CNE100002RT5,,40.740000,2000589.000000,16703.400000,12,1210,121011,12101117,Common Stock,,,
603518 CG Equity,603518,Shanghai,CNY,BBG006FTH454,BSNHJ95,CNE100001VH4,,19.900000,1066162.000000,3593.024461,11,1110,111010,,Common Stock,,,
603519 CG Equity,603519,Shanghai,CNY,BBG006NMFS31,BW9LDZ3,CNE1000025J8,,8.270000,2608721.000000,1835.442692,17,1710,171012,17101211,Common Stock,,,
603520 CG Equity,603520,Shanghai,CNY,BBG006FTGD55,BYXBL37,CNE1000026N8,,24.400000,1444299.000000,2928.000000,15,1510,151012,15101212,Common Stock,,,
603527 CG Equity,603527,Shanghai,CNY,BBG00CTV1NS1,BD72K43,CNE100002VX9,,16.790000,3477257.000000,2924.146400,17,1715,171510,17151012,Common Stock,,,
603528 CG Equity,603528,Shanghai,CNY,BBG006F9ZQ95,BYZ31X1,CNE100002BD3,,8.070000,4111081.000000,5060.616300,18,1810,181015,18101514,Common Stock,,,
603533 CG Equity,603533,Shanghai,CNY,BBG00D5T5P83,BDDXY82,CNE100002VN0,,31.420000,2538256.000000,12599.420000,18,1812,181210,18121014,Common Stock,,,
603535 CG Equity,603535,Shanghai,CNY,BBG00BM2R7C8,BDHRRL4,CNE100002WF4,,24.600000,4516118.000000,3699.840000,16,1617,161715,,Common Stock,,,
603536 CG Equity,603536,Shanghai,CNY,BBG009BKBHL0,BYSTG19,CNE100002X00,,10.040000,2327710.000000,1686.720000,12,1210,121011,,Common Stock,,,
603538 CG Equity,603538,Shanghai,CNY,BBG007N8QN02,BF2ZJJ9,CNE100002Y25,,16.650000,1756345.000000,2397.600000,15,1510,151012,,Common Stock,,,
603555 CG Equity,603555,Shanghai,CNY,BBG002VJ1RJ8,BHZFZW5,CNE100001SK4,,10.450000,15549880.000000,6568.892394,11,1110,111010,,Common Stock,,,
603556 CG Equity,603556,Shanghai,CNY,BBG006G0SHX4,BD6DFR5,CNE100002GS0,,17.720000,1112493.000000,8778.835312,16,1611,161113,16111311,Common Stock,,,
603557 CG Equity,603557,Shanghai,CNY,BBG00D0M0R20,BDVJNG3,CNE100002W76,,13.160000,1883387.000000,6184.932299,11,1110,111010,11101010,Common Stock,,,
603558 CG Equity,603558,Shanghai,CNY,BBG006G2NQP4,BV86TX2,CNE100001TV9,,8.930000,1804906.000000,3718.062197,11,1110,111010,11101010,Common Stock,,,
603559 CG Equity,603559,Shanghai,CNY,BBG006R142T4,BD8ZB04,CNE100003001,,23.360000,5228657.000000,3240.234555,18,1810,181010,18101013,Common Stock,,,
603566 CG Equity,603566,Shanghai,CNY,BBG002WTM467,BX3G6P2,CNE1000025N0,,16.560000,614677.600000,5361.134400,15,1511,151111,15111113,Common Stock,,,
603567 CG Equity,603567,Shanghai,CNY,BBG006FTGV46,BWTS246,CNE100002219,,13.600000,1076148.000000,11548.576000,15,1510,151012,,Common Stock,,,
603568 CG Equity,603568,Shanghai,CNY,BBG006M8CN00,BXN62D2,CNE1000023N5,,24.970000,2951068.000000,17173.367200,16,1618,161812,,Common Stock,,,
603569 CG Equity,603569,Shanghai,CNY,BBG006G0SK03,BZBG7Y4,CNE100002GG5,,14.820000,1129614.000000,8299.407480,16,1617,161715,16171513,Common Stock,,,
603577 CG Equity,603577,Shanghai,CNY,BBG0079Z6TD3,BYMJF30,CNE100002ZP6,,11.540000,2807034.000000,2019.730800,17,1714,171412,17141211,Common Stock,,,
603578 CG Equity,603578,Shanghai,CNY,BBG008G75XS1,BD4D3M8,CNE100002YN4,,23.360000,765821.900000,2055.680000,11,1112,111211,11121112,Common Stock,,,
603579 CG Equity,603579,Shanghai,CNY,BBG007KNCHL7,BDSH359,CNE100002R81,,71.190000,608559.000000,9966.600000,11,1112,111211,11121112,Common Stock,,,
603580 CG Equity,603580,Shanghai,CNY,BBG008F6L1F0,BF14YG9,CNE100002X59,,17.720000,480010.600000,1653.949360,16,1612,161215,16121518,Common Stock,,,
603585 CG Equity,603585,Shanghai,CNY,BBG007600MR9,BYXSP14,CNE100002G35,,21.630000,960298.900000,3893.400000,17,1710,171012,17101216,Common Stock,,,
603586 CG Equity,603586,Shanghai,CNY,BBG009H2WL87,BYW1FH0,,,15.340000,1407046.000000,3307.580120,11,1111,111111,11111117,Common Stock,,,
603587 CG Equity,603587,Shanghai,CNY,BBG00BGK2H85,BD3VQH9,,,36.690000,12830850.000000,14712.690000,11,1120,112017,11201718,Common Stock,,,
603588 CG Equity,603588,Shanghai,CNY,BBG006G2PRS7,BTG8077,CNE100001V11,,9.670000,3264722.000000,6403.386525,13,1311,131112,,Common Stock,,,
603589 CG Equity,603589,Shanghai,CNY,BBG006H602W4,BZ0HN28,CNE1000022S6,,58.360000,4259745.000000,35016.000000,12,1210,121012,12101210,Common Stock,,,
603595 CG Equity,603595,Shanghai,CNY,BBG00CR15PV6,BZ18S58,CNE100002RV1,,74.050000,1447776.000000,7554.284800,16,1611,161114,16111413,Common Stock,,,
603596 CG Equity,603596,Shanghai,CNY,BBG00GD9M4W2,BG1SV67,CNE1000030Y7,,32.710000,6829127.000000,13364.030310,11,1111,111111,11111117,Common Stock,,,
603598 CG Equity,603598,Shanghai,CNY,BBG006NC8096,BXNSNX5,CNE100002268,,11.960000,7185744.000000,3236.651080,10,1010,101010,10101010,Common Stock,,,
603599 CG Equity,603599,Shanghai,CNY,BBG0027FDWJ9,BX3G6R4,CNE1000022J5,,14.310000,1162028.000000,6649.558422,17,1710,171010,17101011,Common Stock,,,
603600 CG Equity,603600,Shanghai,CNY,BBG006JK2NY1,BV86VY7,CNE100001VM4,,8.660000,1033170.000000,2624.367881,11,1112,111212,11121212,Common Stock,,,
603601 CG Equity,603601,Shanghai,CNY,BBG006PTJYD6,BV86VZ8,CNE100001V29,,9.150000,1757396.000000,4946.597641,17,1710,171012,17101211,Common Stock,,,
603602 CG Equity,603602,Shanghai,CNY,BBG006LCZLN6,BZ0W6D5,CNE100002WC1,,32.750000,4415071.000000,3668.000000,16,1615,161512,16151210,Common Stock,,,
603603 CG Equity,603603,Shanghai,CNY,BBG006L3H7J2,BYYKSM1,CNE100002R40,,20.120000,2210549.000000,8048.201200,16,1615,161512,16151214,Common Stock,,,
603605 CG Equity,603605,Shanghai,CNY,BBG00D0M11Y1,BYZKX81,CNE100002TP9,,49.390000,3841724.000000,9878.000000,12,1210,121014,12101411,Common Stock,,,
603606 CG Equity,603606,Shanghai,CNY,BBG006F4CRJ8,BQZF2S3,CNE100001T23,,8.830000,1967043.000000,4442.879171,16,1611,161114,16111413,Common Stock,,,
603607 CG Equity,603607,Shanghai,CNY,BBG00F9PX7K7,BF4GNL0,CNE100002V28,,27.160000,3850560.000000,3463.225920,16,1613,161311,16131110,Common Stock,,,
603608 CG Equity,603608,Shanghai,CNY,BBG006FTGFV1,BYQQQW3,CNE1000025R1,,9.300000,1170640.000000,4012.040153,11,1110,111010,11101013,Common Stock,,,
603609 CG Equity,603609,Shanghai,CNY,BBG002ZSQJQ7,BP8VY30,CNE100001VB7,,9.230000,2184998.000000,7671.758809,12,1210,121010,12101010,Common Stock,,,
603611 CG Equity,603611,Shanghai,CNY,BBG006D0BTF9,BV86W00,CNE1000021B4,,14.380000,1298387.000000,3853.315907,16,1612,161216,16121611,Common Stock,,,
