PARSEKYABLE_DES_SOURCE,ID_EXCH_SYMBOL,PRIMARY_EXCHANGE_NAME,CRNCY,ID_BB_GLOBAL,ID_SEDOL1,ID_ISIN,ID_CUSIP,PX_CLOSE,VOLUME_AVG_20D,CURRENT_MARKET_CAP_SHARE_CLASS,BICS_LEVEL_1_SECTOR_CODE,BICS_LEVEL_2_INDUSTRY_GROUP_CODE,BICS_LEVEL_3_INDUSTRY_CODE,BICS_LEVEL_4_SUB_INDUSTRY_CODE,SECURITY_TYP,PX_ROUND_LOT_SIZE,FUT_CONTRACT_SIZE_REALTIME,FUT_TICK_SIZE
606 HK Equity,606,Hong Kong,HKD,BBG000QB20R4,B1TLR65,HK0606037437,,3.150000,5389057.000000,16564.298272,12,1210,121010,12101014,Common Stock,1000,,
607 HK Equity,607,Hong Kong,HKD,BBG000CM12B9,BSVXB88,KYG3690U1058,,3.570000,27439610.000000,70432.750380,14,1415,141510,14151014,Common Stock,2500,,
6080 HK Equity,6080,Hong Kong,HKD,BBG00HVQ6Q79,BYWG3Q0,KYG970471077,,0.550000,2157750.000000,513.562500,16,1615,161510,16151010,Common Stock,6000,,
6083 HK Equity,6083,Hong Kong,HKD,BBG00BR4R3Y4,BYMHX30,,,0.880000,734800.000000,422.400000,16,1617,161715,,Common Stock,4000,,
6088 HK Equity,6088,Hong Kong,HKD,BBG00GZQKW96,BYVSXD4,KYG3R83K1037,,3.460000,4769370.000000,23299.137912,16,1611,161114,,Common Stock,1000,,
608 HK Equity,608,Hong Kong,HKD,BBG000BFL9R1,6434443,BMG4453K1027,,1.890000,70200.000000,577.613144,11,1110,111010,11101010,Common Stock,2000,,
6090 HK Equity,6090,Hong Kong,HKD,BBG00JCP22L9,BFF8RZ7,SG2D51973063,,2.570000,49150.000000,2160.801064,14,1415,141510,14151012,Common Stock,1000,,
6098 HK Equity,6098,Hong Kong,HKD,BBG00L3B3R02,BDQZP48,KYG2453A1085,,13.920000,30369710.000000,34800.000000,14,1415,141510,14151014,Common Stock,1000,,
6099 HK Equity,6099,Hong Kong,HKD,BBG00DX062M9,BDCFSQ5,CNE1000029Z6,,10.140000,969606.000000,9941.267965,14,1413,141310,,Common Stock,200,,
609 HK Equity,609,Hong Kong,HKD,BBG000Q68CB0,B1G3KZ4,KYG887551060,,0.840000,568000.000000,715.641360,17,1710,171011,17101111,Common Stock,4000,,
60 HK Equity,60,Hong Kong,HKD,BBG000BDXJH2,6984562,HK0060028229,,0.980000,55600.000000,254.394280,12,1211,121111,12111117,Common Stock,2000,,
6100 HK Equity,6100,Hong Kong,HKD,BBG00L4WDJB0,BFFK731,KYG9722R1011,,31.750000,3501125.000000,15734.012982,10,1010,101014,10101417,Common Stock,200,,
6108 HK Equity,6108,Hong Kong,HKD,BBG005CW1N39,BYM53G7,BMG647461117,,0.425000,0.000000,710.534829,15,1511,151112,15111210,Common Stock,8000,,
610 HK Equity,610,Hong Kong,HKD,BBG000BGDLC7,6932301,BMG942051043,,4.190000,181200.000000,3323.189702,16,1615,161511,16151110,Common Stock,2000,,
6113 HK Equity,6113,Hong Kong,HKD,BBG00H0MHXH4,BF1TTB4,KYG9350R1002,,1.700000,111000.000000,680.000000,18,1814,181410,18141010,Common Stock,2000,,
6116 HK Equity,6116,Hong Kong,HKD,BBG0076T75R6,BRGCDG5,CNE100001SY5,,8.080000,377920.000000,1735.501584,11,1110,111010,11101010,Common Stock,200,,
6118 HK Equity,6118,Hong Kong,HKD,BBG007FFXJB4,BSHYHZ4,KYG0632L1023,,3.560000,1140050.000000,1824.791920,16,1615,161511,,Common Stock,1000,,
6119 HK Equity,6119,Hong Kong,HKD,BBG00KY0WDZ5,BD836Z8,KYG888051094,,0.720000,1458450.000000,432.000000,16,1617,161716,16171611,Common Stock,3000,,
611 HK Equity,611,Hong Kong,HKD,BBG000BGLRT7,B745CQ9,BMG2115P1059,,0.940000,3226100.000000,1234.308540,13,1311,131112,,Common Stock,2000,,
6122 HK Equity,6122,Hong Kong,HKD,BBG00FP32544,BD6VZN5,CNE100002BG6,,4.400000,6700.000000,3339.600000,14,1411,141111,,Common Stock,1000,,
6123 HK Equity,6123,Hong Kong,HKD,BBG006R3SP59,BYZNX02,,,3.800000,303200.000000,1574.226000,16,1617,161715,,Common Stock,2000,,
6128 HK Equity,6128,Hong Kong,HKD,BBG006MM7657,BNBNNB0,KYG294AW1006,,4.040000,1179739.000000,1754.531600,11,1114,111411,11141112,Common Stock,2000,,
612 HK Equity,612,Hong Kong,HKD,BBG000LJ2YT6,6430173,KYG2154S1277,,12.180000,2413260.000000,14831.853960,14,1410,141010,,Common Stock,8000,,
6133 HK Equity,6133,Hong Kong,HKD,BBG009DTLJ34,BYRXTH9,KYG9381Y1089,,0.320000,49400.000000,272.000000,18,1810,181010,18101012,Common Stock,1000,,
6136 HK Equity,6136,Hong Kong,HKD,BBG006NVG1Z4,BNGWZ49,KYG521541048,,1.210000,1666650.000000,2487.887050,19,1910,191012,19101212,Common Stock,1000,,
6138 HK Equity,6138,Hong Kong,HKD,BBG0064VJ8C2,BKX55D9,CNE100001SB3,,1.720000,470900.000000,5200.540400,14,1411,141111,,Common Stock,1000,,
6139 HK Equity,6139,Hong Kong,HKD,BBG006MJMXH5,BNHLD41,HK0000204385,,4.660000,284486.800000,9320.000000,11,1116,111612,11161210,Stapled Security,500,,
613 HK Equity,613,Hong Kong,HKD,BBG000BGD621,6987226,BMG9880B1384,,0.213000,996300.000000,1982.023949,14,1415,141512,14151213,Common Stock,2000,,
6158 HK Equity,6158,Hong Kong,HKD,BBG00JM9ZR97,BDRHD05,KYG9897E1098,,4.830000,2925950.000000,19914.090000,14,1415,141510,,Common Stock,1000,,
6161 HK Equity,6161,Hong Kong,HKD,BBG007TJWRD2,BVC1BK4,HK0000231883,,0.850000,73700.000000,443.198500,14,1414,141411,,Common Stock,2000,,
6163 HK Equity,6163,Hong Kong,HKD,BBG00F5CBZQ6,BD20XC1,KYG378791068,,2.100000,79500.000000,527.108400,11,1111,111110,11111010,Common Stock,2000,,
6166 HK Equity,6166,Hong Kong,HKD,BBG006YTLCD1,BQ15TG4,KYG216301013,,3.640000,274900.000000,6010.504467,14,1415,141510,,Common Stock,1000,,
6168 HK Equity,6168,Hong Kong,HKD,BBG00335ZZV8,B94Q4S2,KYG2115N1189,,1.180000,6430500.000000,2461.887558,18,1810,181010,18101013,Common Stock,5000,,
6169 HK Equity,6169,Hong Kong,HKD,BBG00FY21GJ7,BYWPGC4,KYG2120K1094,,5.970000,10803370.000000,19491.682606,11,1115,111511,,Common Stock,2000,,
616 HK Equity,616,Hong Kong,HKD,BBG000BFT1W4,BDH3MG2,BMG0094B1054,,0.076000,2833788.000000,225.403236,14,1410,141012,14101216,Common Stock,5000,,
6178 HK Equity,6178,Hong Kong,HKD,BBG00D60P6V9,BDCSC73,CNE1000029M4,,8.830000,475094.300000,6217.104104,14,1413,141310,14131011,Common Stock,200,,
617 HK Equity,617,Hong Kong,HKD,BBG000BBJW47,6665306,BMG687662301,,3.130000,154546.500000,3488.652534,11,1116,111612,11161210,Common Stock,2000,,
6182 HK Equity,6182,Hong Kong,HKD,BBG00JMZKVG8,BFNNRX2,KYG9143C1050,,0.480000,7778800.000000,384.000000,11,1114,111411,,Common Stock,8000,,
6183 HK Equity,6183,Hong Kong,HKD,BBG007SSG4X0,BZ0CYH5,KYG2117Y1044,,1.180000,2140600.000000,1311.433027,12,1210,121010,12101013,Common Stock,1000,,
6188 HK Equity,6188,Hong Kong,HKD,BBG006Q1LHF8,BNK06V3,CNE100001ST5,,2.380000,6875.000000,782.941460,10,1011,101111,,Common Stock,500,,
6189 HK Equity,6189,Hong Kong,HKD,BBG00F9WB5Y5,BZ3FGP3,CNE100002B71,,7.320000,44850.000000,386.225160,16,1615,161510,,Common Stock,500,,
618 HK Equity,618,Hong Kong,HKD,BBG000BFWM09,BH3SV06,BMG6982M1038,,0.280000,173300.000000,1796.523581,11,1119,111912,11191210,Common Stock,2000,,
6190 HK Equity,6190,Hong Kong,HKD,BBG00L95TQ30,BG4SDJ1,CNE1000031G2,,10.600000,,3816.000000,14,1411,141111,14111110,Common Stock,200,,
6196 HK Equity,6196,Hong Kong,HKD,BBG00BN69ZX3,BYQ3YQ4,CNE1000023P0,,4.210000,100000.000000,6390.780000,14,1411,141111,,Common Stock,1000,,
6198 HK Equity,6198,Hong Kong,HKD,BBG006K9FYT2,BN320D6,CNE100001SG2,,5.870000,629592.800000,6451.276750,16,1617,161716,16171611,Common Stock,1000,,
619 HK Equity,619,Hong Kong,HKD,BBG000BB2D56,6825939,HK0619009126,,0.030000,11675780.000000,451.915605,14,1413,141310,,Common Stock,50000,,
61 HK Equity,61,Hong Kong,HKD,BBG000BYLJF1,BF9Y9R7,,,0.118000,19032800.000000,862.701778,14,1410,141010,14101013,Common Stock,10000,,
620 HK Equity,620,Hong Kong,HKD,BBG000BFVN35,BZ8VTX5,BMG2R28T1049,,4.070000,293260.000000,2262.666406,14,1410,141010,,Common Stock,2000,,
621 HK Equity,621,Hong Kong,HKD,BBG000G03RH0,B6RN6C7,BMG8697W1038,,0.038000,26737500.000000,689.755935,17,1715,171511,17151110,Common Stock,10000,,
622 HK Equity,622,Hong Kong,HKD,BBG000BFT2X1,BF06JX8,BMG303921727,,0.440000,11175610.000000,2557.177164,14,1412,141214,14121412,Common Stock,3000,,
623 HK Equity,623,Hong Kong,HKD,BBG000BFM8Y4,B39NNH8,HK0000046869,,1.980000,318450.000000,1004.896273,10,1010,101010,10101010,Common Stock,1000,,
625 HK Equity,625,Hong Kong,HKD,BBG000NCY3F7,B1YLTL9,HK0625038465,,4.350000,0.000000,2019.100350,14,1415,141511,14151115,REIT,1000,,
626 HK Equity,626,Hong Kong,HKD,BBG000BFWJM2,6477493,BMG7297B1054,,3.300000,371000.000000,3623.128139,14,1411,141111,,Common Stock,2000,,
627 HK Equity,627,Hong Kong,HKD,BBG000CM9F86,BFWCQB1,BMG9298R1887,,1.050000,510070.000000,11798.587286,11,1120,112015,11201510,Common Stock,5000,,
6288 HK Equity,6288,Hong Kong,HKD,BBG00609DD12,BJWQS60,US31188H2004,31188H200,34.150000,6305.000000,362241.535240,11,1120,112017,11201713,HDR,300,,
628 HK Equity,628,Hong Kong,HKD,BBG000NTBPK0,BF33583,BMG4053L1046,,0.850000,36328.100000,2295.954652,14,1412,141211,,Common Stock,2000,,
629 HK Equity,629,Hong Kong,HKD,BBG000L71QY4,6423098,KYG9877P1321,,0.550000,53750.000000,642.744584,17,1715,171510,,Common Stock,1000,,
62 HK Equity,62,Hong Kong,HKD,BBG000BDXPC3,6081162,BMG9031M1082,,22.500000,75382.350000,9711.618727,11,1117,111711,11171111,Common Stock,400,,
630 HK Equity,630,Hong Kong,HKD,BBG000HRKVK8,BX7R509,BMG0259E1342,,0.072000,600574.000000,134.112923,16,1613,161311,16131110,Common Stock,10000,,
631 HK Equity,631,Hong Kong,HKD,BBG000P2MWC9,B56HH42,KYG781631059,,2.770000,3353025.000000,8423.639250,16,1612,161211,16121111,Common Stock,1000,,
632 HK Equity,632,Hong Kong,HKD,BBG000BTPWW0,B52LNK6,BMG6963R1051,,0.100000,1079250.000000,324.551975,16,1618,161812,16181212,Common Stock,1000,,
633 HK Equity,633,Hong Kong,HKD,BBG000P2L5W7,B41LDR7,KYG211341048,,0.720000,4949400.000000,1373.125836,18,1810,181010,18101013,Common Stock,2000,,
635 HK Equity,635,Hong Kong,HKD,BBG000BF37D0,BYST2X3,BMG7130P2206,,1.020000,366485.000000,2026.181040,11,1113,111310,11131010,Common Stock,2000,,
636 HK Equity,636,Hong Kong,HKD,BBG005NHX1F0,BH0W286,BMG524181036,,10.720000,478913.800000,18198.841361,16,1617,161715,,Common Stock,500,,
637 HK Equity,637,Hong Kong,HKD,BBG000N4DVN7,B1FHT94,KYG542761039,,0.560000,512000.100000,464.100000,17,1715,171514,,Common Stock,2000,,
638 HK Equity,638,Hong Kong,HKD,BBG000BVJ1Q7,6486477,BMG527281056,,2.200000,343747.500000,965.712000,11,1112,111211,11121112,Common Stock,2000,,
639 HK Equity,639,Hong Kong,HKD,BBG000BF9281,6354671,HK0639031506,,1.940000,5455774.000000,10285.565413,13,1310,131016,13101610,Common Stock,2000,,
63 HK Equity,63,Hong Kong,HKD,BBG000BDXZQ6,BYXRJY2,BMG2118C1010,,0.310000,957700.000000,873.921646,11,1114,111410,11141012,Common Stock,1000,,
640 HK Equity,640,Hong Kong,HKD,BBG000BGJCK2,B54PS90,KYG4772A1085,,0.700000,220000.000000,435.558953,17,1710,171012,17101210,Common Stock,4000,,
641 HK Equity,641,Hong Kong,HKD,BBG000BFGN78,BWVFG54,BMG2168E1140,,1.490000,30200.000000,1639.322689,16,1612,161215,16121516,Common Stock,2000,,
643 HK Equity,643,Hong Kong,HKD,BBG000CCYFC5,6220556,BMG1925S1017,,0.550000,7800.000000,449.922777,11,1110,111010,11101014,Common Stock,10000,,
645 HK Equity,645,Hong Kong,HKD,BBG000BFLQP5,B7LJ2Y2,BMG329191057,,0.850000,8800.000000,290.799394,11,1110,111010,11101013,Common Stock,2000,,
646 HK Equity,646,Hong Kong,HKD,BBG000BKGFR2,BNHL2S8,KYG2159B1032,,0.104000,1084000.000000,379.637311,19,1910,191012,19101212,Common Stock,8000,,
647 HK Equity,647,Hong Kong,HKD,BBG000BFF0H8,6478548,BMG5194K1036,,0.265000,409800.000000,430.360000,11,1120,112017,11201718,Common Stock,2000,,
64 HK Equity,64,Hong Kong,HKD,BBG000BCSPF8,6529822,KYG3926K1031,,0.275000,4390443.000000,2657.244133,14,1413,141310,14131011,Common Stock,2000,,
650 HK Equity,650,Hong Kong,HKD,BBG000BFGGN5,BYV2983,BMG4709J1071,,1.180000,3653900.000000,7191.396544,14,1410,141010,,Common Stock,2000,,
651 HK Equity,651,Hong Kong,HKD,BBG000BBL883,B1006V9,BMG2113Q1050,,0.045000,9247750.000000,613.657748,16,1614,161412,16141210,Common Stock,5000,,
653 HK Equity,653,Hong Kong,HKD,BBG000FM4BF9,6653442,KYG123731252,,0.310000,2016190.000000,1057.895460,11,1120,112019,11201912,Common Stock,2000,,
655 HK Equity,655,Hong Kong,HKD,BBG000BFGLB7,6889656,BMG4586T1036,,1.250000,35459.950000,2497.850121,14,1415,141510,14151012,Common Stock,2000,,
656 HK Equity,656,Hong Kong,HKD,BBG000RJJ5Z8,B1Z7FX0,HK0656038673,,14.560000,8914292.000000,125009.975913,14,1414,141411,,Common Stock,500,,
657 HK Equity,657,Hong Kong,HKD,BBG000BFDZ47,6197917,BMG4209T1009,,0.157000,104400.000000,305.571315,11,1116,111613,11161311,Common Stock,2000,,
658 HK Equity,658,Hong Kong,HKD,BBG000RHFTY5,B1YC2B3,KYG2112D1051,,9.370000,1709771.000000,15322.681880,13,1311,131111,13111111,Common Stock,1000,,
659 HK Equity,659,Hong Kong,HKD,BBG000BJJDP9,6568353,BMG668971101,,14.060000,1305444.000000,54784.880701,16,1615,161513,,Common Stock,1000,,
65 HK Equity,65,Hong Kong,HKD,BBG000C0RGW5,BYV3G41,KYG4065F1037,,0.500000,133528.200000,751.738583,13,1310,131016,13101610,Common Stock,4000,,
660 HK Equity,660,Hong Kong,HKD,BBG000BDQP68,B1XZSV5,KYG9420N1218,,0.070000,4686500.000000,1161.347976,17,1710,171010,17101011,Common Stock,10000,,
661 HK Equity,661,Hong Kong,HKD,BBG000BFGV34,6571180,BMG2125C1029,,0.070000,1410458.000000,1252.690579,17,1715,171510,17151018,Common Stock,2000,,
662 HK Equity,662,Hong Kong,HKD,BBG000BFGVT6,6057754,BMG0532X1074,,4.800000,24657.500000,4682.150400,14,1414,141410,,Common Stock,2000,,
663 HK Equity,663,Hong Kong,HKD,BBG000BFGMG0,6608475,HK0000082716,,0.148000,568807.500000,1037.488224,13,1310,131011,13101110,Common Stock,1000,,
665 HK Equity,665,Hong Kong,HKD,BBG000C313X5,6898908,BMG4232X1020,,3.720000,11288720.000000,21081.330980,14,1413,141310,,Common Stock,1000,,
666 HK Equity,666,Hong Kong,HKD,BBG000BFGWH7,6763824,HK0666002172,,0.215000,78460.000000,884.016429,14,1412,141214,14121410,Common Stock,20000,,
668 HK Equity,668,Hong Kong,HKD,BBG000BFGX58,6986591,HK0000063476,,0.540000,143900.000000,687.980817,11,1116,111613,11161311,Common Stock,2000,,
669 HK Equity,669,Hong Kong,HKD,BBG000BFGXV9,B0190C7,HK0669013440,,43.300000,3525514.000000,79325.467545,11,1112,111211,11121117,Common Stock,500,,
66 HK Equity,66,Hong Kong,HKD,BBG000MKLJD1,6290054,HK0066009694,,42.750000,2219128.000000,260930.790149,11,1117,111711,11171110,Common Stock,500,,
670 HK Equity,670,Hong Kong,HKD,BBG000BP6D06,6171375,CNE1000002K5,,5.060000,21779330.000000,23575.046000,11,1117,111710,11171010,Common Stock,2000,,
672 HK Equity,672,Hong Kong,HKD,BBG000BN57V1,B28XTG3,KYG9892R1056,,0.415000,2246680.000000,2411.312182,11,1112,111210,,Common Stock,1000,,
673 HK Equity,673,Hong Kong,HKD,BBG000BLT259,6546616,BMG2107P1059,,0.130000,895700.000000,473.193192,15,1511,151111,,Common Stock,3000,,
674 HK Equity,674,Hong Kong,HKD,BBG000BFJDM0,BZ3C922,BMG2197S1008,,0.205000,255660.000000,220.944607,11,1114,111416,11141611,Common Stock,4000,,
675 HK Equity,675,Hong Kong,HKD,BBG000C102J8,6516545,BMG5313X1011,,1.030000,38400.000000,275.014944,13,1311,131111,13111115,Common Stock,2000,,
676 HK Equity,676,Hong Kong,HKD,BBG000HB6X70,6681175,BMG6977B1046,,0.960000,14000.000000,701.424000,11,1110,111010,11101013,Common Stock,2000,,
677 HK Equity,677,Hong Kong,HKD,BBG000BFJG07,6376192,BMG3958B1046,,0.465000,320200.000000,789.294003,12,1210,121010,12101014,Common Stock,2000,,
678 HK Equity,678,Hong Kong,HKD,BBG000FHGGB0,6312981,BMG3924T1062,,1.350000,598534.000000,11451.361773,11,1116,111611,,Common Stock,1000,,
679 HK Equity,679,Hong Kong,HKD,BBG000BFJHP8,B00X1B6,BMG0534V1256,,1.400000,31025.000000,597.048760,16,1612,161215,16121517,Common Stock,10000,,
67 HK Equity,67,Hong Kong,HKD,BBG000BJBH32,B51Z6D3,KYG2160B1005,,1.250000,0.000000,7004.824241,17,1710,171011,,Common Stock,2000,,
6808 HK Equity,6808,Hong Kong,HKD,BBG001RTXP48,B3MPN59,HK0000083920,,10.220000,13436200.000000,97495.782034,12,1212,121210,12121010,Common Stock,500,,
680 HK Equity,680,Hong Kong,HKD,BBG000BFJGH9,6878427,BMG6389N1002,,0.189000,8617020.000000,12974.006265,10,1010,101012,10101210,Common Stock,50000,,
6816 HK Equity,6816,Hong Kong,HKD,BBG00D7JTTK5,BD9H013,KYG7279E1017,,1.140000,1288100.000000,912.000000,16,1615,161512,16151213,Common Stock,2000,,
6818 HK Equity,6818,Hong Kong,HKD,BBG001R0MC06,B5NRRJ0,CNE100001QW3,,3.390000,10839680.000000,42980.913345,14,1411,141111,,Common Stock,1000,,
681 HK Equity,681,Hong Kong,HKD,BBG000BFJJV7,6280550,BMG2112G1087,,0.101000,2117806.000000,902.390682,16,1615,161512,16151212,Common Stock,2000,,
6822 HK Equity,6822,Hong Kong,HKD,BBG007TJV7B9,BVC3C63,KYG5258R1011,,1.270000,144700.000000,889.000000,12,1210,121014,12101410,Common Stock,2000,,
6823 HK Equity,6823,Hong Kong,HKD,BBG00226B1T3,B4TXDZ3,HK0000093390,,10.180000,4439350.000000,77080.336960,10,1011,101110,10111011,Stapled Security,1000,,
6826 HK Equity,6826,Hong Kong,HKD,BBG008K6DXS9,BWZN1R1,CNE100001W69,,52.700000,84537.250000,2110.387310,15,1510,151011,,Common Stock,100,,
6828 HK Equity,6828,Hong Kong,HKD,BBG001V5CCM7,BYZD5D9,BMG095871098,,0.500000,33775700.000000,6128.935247,19,1910,191012,19101211,Common Stock,8000,,
6829 HK Equity,6829,Hong Kong,HKD,BBG00JWQDHW8,BYW94Y4,KYG2831B1095,,0.350000,2115000.000000,420.000000,11,1114,111411,,Common Stock,10000,,
682 HK Equity,682,Hong Kong,HKD,BBG000CZ5X73,6313490,KYG2046Q1073,,0.104000,3916604.000000,342.740579,12,1210,121010,12101013,Common Stock,2000,,
6830 HK Equity,6830,Hong Kong,HKD,BBG002CQR914,BV9FND6,KYG4657L1041,,1.450000,2541170.000000,2565.331010,11,1111,111111,11111116,Common Stock,2000,,
6833 HK Equity,6833,Hong Kong,HKD,BBG00CCJJ4J9,BYPFQD2,KYG8154Y1052,,0.360000,51400.000000,609.080611,10,1010,101010,,Common Stock,4000,,
6836 HK Equity,6836,Hong Kong,HKD,BBG009H5SFH8,BYW7BZ8,VGG8880B1067,,1.180000,3042600.000000,1153.405160,12,1210,121011,12101114,Common Stock,2000,,
6837 HK Equity,6837,Hong Kong,HKD,BBG0029103Q8,B71SXC4,CNE1000019K9,,7.960000,11545370.000000,27140.167807,14,1413,141310,,Common Stock,400,,
6838 HK Equity,6838,Hong Kong,HKD,BBG001V3ZJ06,B64CJ62,KYG971741098,,2.010000,25600.000000,1005.000000,11,1110,111010,11101016,Common Stock,2000,,
6839 HK Equity,6839,Hong Kong,HKD,BBG008NZBZF3,BY2ZF61,CNE100001WB5,,2.770000,331230.000000,1007.487503,19,1910,191012,19101212,Common Stock,1000,,
683 HK Equity,683,Hong Kong,HKD,BBG000H62G63,6486314,BMG524401079,,39.000000,1673793.000000,56745.905892,14,1415,141510,14151014,Common Stock,500,,
684 HK Equity,684,Hong Kong,HKD,BBG000BFJY08,6020455,BMG017541035,,2.050000,21000.000000,687.636666,11,1112,111211,11121112,Common Stock,2000,,
6858 HK Equity,6858,Hong Kong,HKD,BBG00DWVKQ16,BYQ7J38,KYG459461037,,8.180000,1242450.000000,4982.029000,11,1113,111313,11131311,Common Stock,500,,
685 HK Equity,685,Hong Kong,HKD,BBG000BFJYK6,6595470,BMG5959D1048,,0.520000,419750.000000,877.362845,10,1010,101013,10101310,Common Stock,1000,,
6860 HK Equity,6860,Hong Kong,HKD,BBG00L95TML9,BD20796,KYG3R10G1007,,2.210000,,4420.000000,18,1812,181210,18121016,Common Stock,1000,,
6863 HK Equity,6863,Hong Kong,HKD,BBG00580KCN5,BCRX1C4,KYG2117A1067,,0.420000,0.000000,5660.124540,12,1210,121011,12101112,Common Stock,1000,,
6865 HK Equity,6865,Hong Kong,HKD,BBG00BGJYS07,BYQ9774,CNE100002375,,1.150000,1058700.000000,517.500000,18,1810,181016,18101611,Common Stock,1000,,
6866 HK Equity,6866,Hong Kong,HKD,BBG007TGPPF8,BV0M176,CNE100001TL0,,0.690000,95300.000000,207.000000,14,1412,141211,14121111,Common Stock,2000,,
6868 HK Equity,6868,Hong Kong,HKD,BBG0022F0HV7,B6SWBX9,KYG875941000,,4.950000,141710.000000,6074.676927,12,1210,121012,12101211,Common Stock,1000,,
6869 HK Equity,6869,Hong Kong,HKD,BBG007JS4418,BSBND71,CNE100001T72,,33.000000,2614315.000000,11601.704202,18,1810,181010,18101013,Common Stock,500,,
686 HK Equity,686,Hong Kong,HKD,BBG000CJ7VK6,BF29N22,BMG6889V1072,,0.430000,8757772.000000,4097.818931,13,1311,131112,13111210,Common Stock,2000,,
6877 HK Equity,6877,Hong Kong,HKD,BBG004QD3484,BBHX2G8,KYG898871069,,0.430000,91000.000000,874.314700,14,1413,141310,14131012,Common Stock,5000,,
6878 HK Equity,6878,Hong Kong,HKD,BBG005NNRPM3,BH576T5,KYG2760V1005,,0.610000,15992300.000000,3007.536607,14,1412,141211,,Common Stock,2000,,
687 HK Equity,687,Hong Kong,HKD,BBG000BFJZB3,BYM5204,BMG4643K1036,,1.840000,598400.000000,6260.595785,16,1615,161510,16151011,Common Stock,2000,,
6880 HK Equity,6880,Hong Kong,HKD,BBG0029CPV30,BWSRTG5,KYG8756N1016,,1.570000,24900.000000,549.306576,11,1120,112019,11201915,Common Stock,2000,,
6881 HK Equity,6881,Hong Kong,HKD,BBG004JC5VD6,B92NYF2,CNE100001NT6,,4.100000,13708960.000000,15133.036995,14,1413,141310,14131011,Common Stock,500,,
6882 HK Equity,6882,Hong Kong,HKD,BBG007K5DD07,BSBMKR7,KYG3089V1023,,0.910000,101200.000000,457.229500,11,1118,111811,11181112,Common Stock,2000,,
6885 HK Equity,6885,Hong Kong,HKD,BBG00HTCXXM1,BYWYPP7,CNE100002QZ4,,4.900000,580900.000000,663.562900,13,1310,131016,,Common Stock,1000,,
6886 HK Equity,6886,Hong Kong,HKD,BBG008QGHMG4,BWVFT00,CNE100001YQ9,,12.400000,10399030.000000,21316.166432,14,1413,141310,,Common Stock,200,,
6888 HK Equity,6888,Hong Kong,HKD,BBG004PMS200,BBLYQC1,KYG3728H1002,,0.355000,71333.350000,383.045000,16,1615,161512,16151213,Common Stock,1000,,
6889 HK Equity,6889,Hong Kong,HKD,BBG003652WG5,B74FH64,JP3491910000,,10.600000,330518.100000,8119.450498,11,1118,111812,11181215,Common Stock,200,,
688 HK Equity,688,Hong Kong,HKD,BBG000BGD8W4,6192150,HK0688002218,,24.950000,18751490.000000,273357.228298,14,1415,141510,,Common Stock,2000,,
6893 HK Equity,6893,Hong Kong,HKD,BBG0077TH2V6,BRGCFK3,KYG4590V1023,,1.050000,753200.000000,1148.183400,12,1210,121014,12101411,Common Stock,2000,,
6896 HK Equity,6896,Hong Kong,HKD,BBG009J4NGW5,BYT06C2,KYG3961J1022,,1.400000,202660.200000,1035.022800,15,1510,151012,,Common Stock,500,,
6898 HK Equity,6898,Hong Kong,HKD,BBG004S77SP9,BC5ZK03,KYG211551091,,1.100000,150000.000000,1027.596900,17,1712,171210,17121011,Common Stock,2000,,
6899 HK Equity,6899,Hong Kong,HKD,BBG006NHTTJ8,BNGVXR5,KYG6847M1087,,0.760000,617600.000000,830.950137,18,1812,181210,18121016,Common Stock,1000,,
689 HK Equity,689,Hong Kong,HKD,BBG000BFK7X9,BXR1PF6,BMG3155U1374,,0.670000,2131300.000000,3410.530509,13,1310,131011,,Common Stock,15000,,
68 HK Equity,68,Hong Kong,HKD,BBG000BDXYM3,6509363,HK0068000436,,5.900000,6520.000000,866.009582,14,1412,141214,14121410,Common Stock,1000,,
690 HK Equity,690,Hong Kong,HKD,BBG000KZLSC1,6419202,KYG9198H1406,,0.117000,2270355.000000,723.056273,15,1510,151012,,Common Stock,20000,,
691 HK Equity,691,Hong Kong,HKD,BBG000LRDKN2,B39Z8W4,KYG2116M1015,,6.290000,0.000000,21254.792110,17,1711,171110,17111012,Common Stock,1000,,
692 HK Equity,692,Hong Kong,HKD,BBG000C5XTR5,BG5GLZ6,BMG2115R1198,,0.510000,0.000000,4413.921487,11,1120,112015,11201512,Common Stock,5000,,
693 HK Equity,693,Hong Kong,HKD,BBG000BN9W42,6872924,BMG8667Z1023,,2.700000,38259.300000,5435.934300,11,1119,111911,11191110,Common Stock,3000,,
694 HK Equity,694,Hong Kong,HKD,BBG000C709H2,6208422,CNE100000221,,8.860000,14312040.000000,16651.165040,16,1617,161716,16171610,Common Stock,2000,,
695 HK Equity,695,Hong Kong,HKD,BBG0032WP4Z6,B8G1CX9,KYG281601024,,1.340000,148500.000000,739.680000,17,1711,171110,,Common Stock,2000,,
696 HK Equity,696,Hong Kong,HKD,BBG000FDK190,6321954,CNE1000004J3,,22.650000,2830234.000000,21122.529300,18,1814,181410,18141010,Common Stock,1000,,
697 HK Equity,697,Hong Kong,HKD,BBG000BDSC56,6907774,HK0697002241,,0.205000,8625000.000000,3887.563320,17,1714,171412,,Common Stock,2000,,
